FSNM2_pressure,Baltimore MD_pressure,Gaithersburg_pressure,SHIP_pressure,FSKM2_pressure,BLTM2_pressure,TCBM2_pressure,Baltimore-Martin MD_pressure,Carroll County_dewpoint,Baltimore-Martin MD_dewpoint,Gaithersburg_dewpoint,Baltimore MD_dewpoint,SHIP_dewpoint,Gaithersburg_dps,Baltimore MD_dps,Carroll County_dps,Baltimore-Martin MD_dps,SHIP_dps,Gaithersburg_wbt,Baltimore-Martin MD_wbt,Baltimore MD_wbt,SHIP_wbt,Carroll County_temp,FSKM2_temp,Gaithersburg_temp,TCBM2_temp,Baltimore-Martin MD_temp,Baltimore MD_temp,FSNM2_temp,BLTM2_temp,time,precipitation
1008.4,1009.5,1012.6,1009.6,1009.0,1009.1,1009.3,1009.4,21.2,28.4,18.0,16.0,21.6,16.0,22.0,14.4,18.9,17.6,29.24,32.64,31.3,32.56,35.6,39.76,34.0,40.5,39.9,37.9,38.3,39.0,2023-03-14/06:00,"[0, 0, 0, 0]"
1012.6,1012.6,1014.3,1013.6,1013.1,1012.6,1013.2,1013.0,37.4,35.6,36.0,37.0,35.6,1.1,2.0,0.0,4.9,4.3,36.46,38.56,38.46,39.82,37.4,40.82,37.0,37.6,39.9,39.0,38.7,39.6,2023-03-13/10:00,"[0, 0, 0, 0]"
1012.4,1012.4,1014.2,1013.4,1012.9,1012.3,1013.1,1012.9,37.4,35.6,36.0,37.0,35.6,0.0,2.0,0.0,4.9,4.0,36.46,38.56,38.46,39.82,37.4,40.72,36.0,37.6,39.9,39.0,38.7,39.4,2023-03-13/09:00,"[0, 0, 0, 0]"
1013.2,1013.3,1014.9,1014.2,1013.7,1013.2,1014.0,1013.8,35.6,35.6,35.1,36.0,35.1,0.9,3.1,0.0,5.9,5.0,35.06,38.42,38.12,39.81999999999999,35.6,40.92,36.0,37.8,39.9,39.0,38.8,39.4,2023-03-13/07:00,"[1, 0, 1, 0]"
1013.8,1013.9,1015.5,1014.8,1014.2,1013.7,1014.6,1014.6,35.6,35.6,35.1,37.0,33.8,0.9,2.0,0.0,7.0,6.7,36.46,38.56,38.46,39.82,35.6,40.92,36.0,37.9,41.0,39.0,39.6,39.9,2023-03-13/06:00,"[1, 0, 1, 0]"
1014.0,1014.1,1015.8,1015.0,1014.5,1014.0,1014.8,1014.5,35.6,37.4,35.1,37.0,34.2,0.0,2.0,0.0,4.0,5.8,35.06,38.42,38.12,39.81999999999999,35.6,40.92,35.1,38.7,39.9,39.0,39.7,39.4,2023-03-13/05:00,"[0, 1, 0, 1]"
1014.3,1014.5,1016.2,1015.4,1014.8,1014.3,1015.1,1014.7,35.6,37.4,35.1,36.0,36.0,0.0,4.0,0.0,5.9,4.5,36.46,38.56,38.46,39.82,37.4,40.92,35.1,38.8,41.0,39.0,39.2,40.1,2023-03-13/03:00,"[0, 0, 1, 0]"
1014.8,1014.9,1016.3,1015.8,1015.1,1014.8,1015.9,1015.5,37.4,35.6,35.1,34.0,33.6,0.0,5.0,0.0,9.0,6.8,35.5,38.38,38.2,39.66,37.4,40.7,35.1,39.2,41.0,39.0,39.6,39.9,2023-03-13/02:00,"[0, 0, 0, 0]"
1014.8,1014.9,1016.5,1015.8,1015.3,1014.8,1015.7,1015.3,37.4,33.8,34.0,33.1,32.9,1.1,5.9,0.0,10.1,7.6,35.720000000000006,38.46,38.28,39.66,37.4,40.620000000000005,35.1,39.0,41.0,39.0,39.2,39.7,2023-03-13/01:00,"[0, 0, 1, 0]"
1015.1,1015.5,1017.3,1016.4,1015.6,1015.2,1016.0,1015.7,35.6,32.0,33.1,33.1,32.4,2.9,6.8,0.0,11.0,8.6,35.14,38.28,37.56,39.7,37.4,40.62,36.0,39.7,41.0,39.9,38.8,39.6,2023-03-12/23:00,"[0, 0, 0, 0]"
1015.1,1015.3,1017.1,1016.1,1015.5,1015.1,1015.7,1015.3,33.8,32.0,34.0,32.0,31.5,2.0,9.0,5.4,11.2,9.4,35.14,38.28,37.56,39.7,39.2,42.24,36.0,39.7,42.1,41.0,39.4,40.5,2023-03-12/22:00,"[0, 0, 0, 0]"
1015.5,1015.1,1017.2,1016.2,1015.9,1015.5,1015.9,1015.5,33.8,32.0,28.9,28.0,30.6,11.0,14.9,10.44,13.1,12.1,35.82000000000001,37.98,37.24,38.620000000000005,39.2,43.42,39.9,39.9,42.1,43.0,40.5,41.0,2023-03-12/20:00,"[0, 0, 0, 0]"
1015.3,1015.3,1017.1,1016.3,1015.8,1015.3,1016.1,1016.0,28.4,32.0,28.9,28.0,30.6,11.0,14.9,14.4,14.0,13.0,35.54,37.42,36.88,38.42,42.8,44.54,39.9,39.4,42.1,43.0,38.7,41.0,2023-03-12/19:00,"[0, 0, 0, 0]"
1005.7,1005.8,1007.9,1006.5,1006.0,1005.5,1006.1,1006.3,41.0,42.8,41.0,43.0,42.8,1.1,2.0,0.0,1.8,1.3,39.02,42.16,40.34,42.48,41.0,45.4,42.1,44.1,44.6,45.0,43.5,43.9,2023-03-11/00:00,"[0, 1, 1, 0]"
1005.9,1005.9,1008.6,1006.9,1006.3,1005.5,1006.2,1006.4,41.0,42.8,42.1,43.0,42.6,0.0,2.0,0.0,2.9,7.9,39.74,41.5,40.14,41.94,41.0,45.54,42.1,43.3,45.0,45.0,43.7,43.9,2023-03-10/23:00,"[1, 1, 1, 1]"
1005.7,1005.8,1008.3,1006.8,1006.0,1005.8,1006.2,1006.3,41.0,41.0,42.1,42.1,41.4,0.0,2.9,0.0,5.0,8.3,40.36,41.66,40.58,42.34,41.0,45.28,42.1,43.3,45.0,45.0,43.9,43.9,2023-03-10/22:00,"[1, 1, 1, 1]"
1006.4,1006.4,1008.3,1007.6,1006.6,1006.2,1007.5,1007.1,41.0,41.0,41.0,42.1,40.1,1.1,2.9,0.0,5.9,9.0,40.54,41.58,40.17999999999999,42.18,41.0,45.28,42.1,44.1,45.0,45.0,43.2,44.1,2023-03-10/21:00,"[1, 1, 0, 0]"
1009.6,1009.8,1011.2,1010.4,1009.9,1009.5,1010.0,1010.2,37.4,37.4,39.0,36.0,37.8,1.1,8.1,3.6,7.9,6.7,40.1,41.4,40.3,41.2,41.0,43.02,41.0,45.5,45.0,44.1,43.7,43.7,2023-03-10/19:00,"[0, 0, 1, 0]"
1010.9,1010.9,1012.5,1012.1,1011.3,1010.9,1011.6,1011.7,35.6,35.6,36.0,35.1,36.0,6.1,7.9,5.4,8.1,10.4,40.06,41.580000000000005,40.8,42.16,41.0,43.08,42.1,44.2,42.8,43.0,42.1,41.5,2023-03-10/18:00,"[0, 0, 0, 1]"
1012.9,1012.9,1014.0,1014.0,1013.5,1013.0,1014.0,1013.8,35.6,33.8,36.0,35.1,34.2,4.0,7.9,3.6,9.0,6.8,37.82,39.08,39.24,39.94,39.2,41.96,39.9,43.0,42.1,43.0,39.4,40.6,2023-03-10/17:00,"[0, 0, 0, 0]"
1014.8,1014.9,1015.9,1016.0,1015.3,1014.8,1015.4,1015.3,33.8,32.0,35.1,32.0,31.5,2.9,10.1,5.4,12.1,11.2,35.46,38.46,37.56,39.7,39.2,43.34,37.9,41.2,42.1,42.1,38.3,40.5,2023-03-10/16:00,"[0, 0, 1, 0]"
1017.1,1017.3,1018.8,1018.3,1017.7,1017.2,1017.8,1017.8,28.4,32.0,30.0,28.9,29.7,9.0,11.0,9.0,11.9,11.5,33.92,37.6,35.14,39.54,37.4,41.720000000000006,39.0,37.9,39.9,39.9,37.6,39.0,2023-03-10/14:00,"[0, 0, 0, 0]"
1002.2,1001.9,1005.0,1002.7,1002.4,1001.9,1002.4,1002.4,33.8,37.4,33.1,36.0,40.3,11.9,14.0,10.8,15.8,5.8,41.68000000000001,43.720000000000006,43.760000000000005,45.94,44.6,50.5,45.0,47.1,48.9,50.0,47.3,48.4,2023-03-04/14:00,"[0, 0, 0, 0]"
1010.4,1010.1,1010.5,1010.2,1010.7,1010.2,1010.6,1010.5,37.4,35.6,37.0,37.0,34.9,0.9,2.9,0.0,4.9,4.9,35.7,40.26,37.42,41.2,37.4,40.56,37.9,39.2,39.9,39.9,38.8,39.7,2023-03-03/22:00,"[1, 1, 1, 1]"
1013.7,1013.5,1014.8,1014.5,1014.0,1013.6,1014.2,1014.1,35.6,35.6,36.0,36.0,34.3,1.1,5.0,0.0,8.1,7.2,36.46,38.56,38.46,40.14,35.6,40.92,37.0,40.6,42.1,41.0,40.6,41.2,2023-03-03/20:00,"[1, 1, 1, 1]"
1014.3,1014.5,1016.0,1015.3,1014.9,1014.2,1014.7,1014.7,35.6,33.8,35.1,35.1,33.8,2.0,5.9,1.8,10.1,8.5,36.1,37.8,38.3,38.5,37.4,40.78,37.0,40.8,42.1,41.0,39.9,40.5,2023-03-03/19:00,"[1, 1, 1, 1]"
1014.6,1014.5,1016.1,1015.5,1015.0,1014.6,1015.4,1015.0,32.0,30.2,36.0,34.0,31.5,3.1,8.1,10.8,15.1,11.5,35.379999999999995,39.18,37.44,39.44,42.8,44.3,39.0,42.8,44.1,42.1,41.5,42.6,2023-03-03/18:00,"[0, 1, 1, 0]"
1015.8,1016.0,1017.2,1016.9,1016.3,1015.9,1016.9,1016.6,28.4,30.2,30.9,30.9,30.6,10.1,13.1,14.4,14.9,12.4,36.16,37.74,37.24,38.3,42.8,44.24,41.0,43.0,43.0,44.1,41.7,42.3,2023-03-03/17:00,"[0, 0, 0, 0]"
1017.8,1017.6,1018.5,1018.6,1018.2,1017.6,1018.7,1018.6,28.4,30.2,30.0,30.0,31.8,12.1,13.0,14.4,15.1,11.9,36.94,38.12,37.92,39.78,42.8,44.84,42.1,43.5,44.1,43.0,41.4,41.9,2023-03-03/16:00,"[0, 0, 0, 0]"
1005.3,1005.2,1007.2,1006.1,1005.7,1005.1,1005.6,1005.8,39.2,41.0,39.9,39.9,40.1,2.2,3.1,1.8,6.1,2.2,39.02,41.14,39.66,41.48,41.0,44.42,42.1,41.9,44.1,43.0,40.5,41.4,2023-02-28/15:00,"[1, 0, 0, 0]"
1004.6,1004.6,1006.8,1005.5,1004.9,1004.6,1004.9,1005.0,39.2,41.0,39.0,39.0,38.7,0.9,3.1,0.0,4.1,1.8,36.82,40.82,38.74,41.260000000000005,39.2,43.82000000000001,39.9,41.0,42.1,42.1,39.6,40.5,2023-02-28/14:00,"[1, 0, 0, 0]"
1004.1,1003.6,1005.7,1004.6,1004.5,1004.1,1004.2,1004.1,39.2,39.2,37.9,39.0,39.0,1.1,2.0,0.0,4.1,0.5,36.82,40.82,38.74,41.260000000000005,39.2,43.28000000000001,39.0,40.6,42.1,41.0,39.2,40.1,2023-02-28/13:00,"[0, 0, 0, 1]"
1002.5,1002.4,1004.3,1003.4,1002.9,1002.3,1002.8,1002.7,37.4,37.4,37.9,39.0,38.7,0.0,2.0,0.0,4.0,0.9,35.52,40.54,37.66,40.98,37.4,43.02,37.9,40.5,41.0,41.0,39.0,39.7,2023-02-28/12:00,"[0, 1, 0, 1]"
1001.1,1000.9,1002.9,1001.9,1001.5,1001.0,1001.3,1001.2,39.2,37.4,37.9,37.9,37.4,0.0,3.1,0.0,5.0,2.2,35.52,40.54,37.66,40.98,39.2,42.78,37.9,40.3,42.1,41.0,39.4,40.3,2023-02-28/11:00,"[0, 1, 0, 0]"
999.7,999.6,1001.6,1000.7,1000.1,999.7,1000.0,1000.1,37.4,37.4,37.9,37.9,37.4,0.0,3.1,0.0,5.0,2.2,37.36,41.34,39.26,41.88,37.4,41.52,37.9,39.7,42.1,41.0,39.2,40.3,2023-02-28/10:00,"[0, 0, 0, 0]"
999.3,999.0,1000.8,1000.1,999.6,999.2,999.8,999.6,37.4,37.4,37.9,37.9,37.8,0.0,3.1,1.8,5.0,2.2,41.18,42.92,43.08,43.36,39.2,41.52,37.9,39.6,42.1,41.0,39.4,40.1,2023-02-28/09:00,"[1, 0, 0, 0]"
998.7,998.8,1000.7,1000.0,999.1,998.8,999.0,999.2,39.2,37.4,37.9,37.9,37.4,0.0,3.1,0.0,5.0,2.2,41.18,42.92,43.08,43.36,39.2,41.52,37.9,39.7,42.1,41.0,39.2,40.3,2023-02-28/08:00,"[1, 0, 0, 0]"
998.7,998.8,1000.3,999.9,999.1,998.7,998.7,999.2,39.2,37.4,37.9,39.0,38.1,1.1,2.0,0.0,4.0,2.0,41.18,42.92,43.08,43.36,39.2,41.52,39.0,40.1,41.0,41.0,39.0,39.7,2023-02-28/07:00,"[0, 0, 1, 0]"
998.4,998.4,1000.4,999.6,998.8,998.5,998.9,999.1,39.2,37.4,37.9,39.0,38.3,0.0,2.0,0.0,4.0,2.0,41.17999999999999,42.92,43.08,43.36,39.2,41.52,37.9,40.1,41.0,41.0,39.2,39.9,2023-02-28/06:00,"[1, 1, 1, 1]"
1000.6,999.8,1003.3,1001.1,1001.3,1000.6,1000.4,1000.5,39.2,37.4,37.9,39.0,39.2,1.1,3.1,0.0,5.0,2.5,38.94,42.12,40.86,42.260000000000005,39.2,43.89999999999999,39.0,39.7,42.1,42.1,39.7,40.3,2023-02-28/04:00,"[1, 1, 1, 1]"
1000.5,1001.2,1001.8,1002.0,1001.5,1001.0,1001.5,1001.7,39.2,37.4,37.9,37.9,38.1,1.1,3.1,0.0,5.0,2.9,38.16,41.52,39.88,41.98,39.2,45.36,39.0,40.5,42.1,41.0,40.5,41.4,2023-02-28/03:00,"[1, 1, 0, 1]"
1003.3,1003.3,1003.3,1004.4,1003.7,1003.1,1003.4,1003.8,37.4,37.4,37.9,37.9,37.8,1.1,3.1,1.8,5.0,2.9,36.64,40.8,38.46,41.66,39.2,43.5,39.0,40.3,42.1,41.0,40.3,41.2,2023-02-28/02:00,"[1, 1, 1, 1]"
1004.9,1005.3,1004.7,1006.1,1005.5,1005.0,1007.4,1006.0,37.4,37.4,37.9,37.9,37.2,2.0,3.1,1.8,7.0,3.8,36.82,40.82,38.74,41.260000000000005,39.2,42.56,39.9,40.1,42.1,41.0,40.3,41.0,2023-02-28/01:00,"[1, 1, 1, 1]"
1004.5,1005.4,1006.2,1006.8,1004.9,1005.0,1006.0,1006.2,39.2,35.6,37.0,36.0,36.0,4.0,7.0,0.0,10.1,6.7,40.26,42.040000000000006,40.44,42.84,39.2,43.5,41.0,41.0,44.1,43.0,41.2,41.9,2023-02-28/00:00,"[1, 1, 1, 1]"
1007.2,1006.9,1007.0,1008.1,1007.4,1007.2,1007.7,1007.7,35.6,34.0,34.0,35.1,35.8,11.0,13.0,7.2,13.0,9.9,39.7,41.84,41.17999999999999,42.44,42.8,46.760000000000005,45.0,43.3,46.9,48.0,43.9,45.3,2023-02-27/22:00,"[1, 1, 1, 1]"
1009.6,1009.6,1010.7,1010.7,1010.0,1009.6,1009.8,1010.2,35.6,35.6,33.1,37.0,37.0,9.9,7.9,7.2,14.0,9.4,40.1,42.2,41.5,42.04,42.8,46.580000000000005,43.0,46.2,46.0,45.0,44.6,45.1,2023-02-27/20:00,"[0, 1, 0, 1]"
1011.7,1011.7,1012.3,1012.8,1012.1,1011.6,1012.0,1012.3,32.0,30.2,33.1,30.0,35.2,11.0,16.9,14.4,20.0,14.4,39.2,39.6,39.6,42.3,46.4,47.1,44.1,49.5,48.2,46.9,45.9,45.9,2023-02-27/19:00,"[0, 0, 0, 0]"
1012.4,1012.4,1013.7,1013.4,1012.8,1012.4,1012.7,1012.9,26.6,28.4,27.0,24.1,34.7,21.1,24.8,21.6,22.9,16.4,37.38,40.81999999999999,39.58,41.32,48.2,47.9,48.0,49.6,48.9,48.9,44.8,45.5,2023-02-27/18:00,"[0, 0, 0, 0]"
1025.3,1025.3,1027.3,1027.04,1026.0,1025.5,1026.1,1025.8,28.4,26.6,28.9,25.0,31.34,3.1,10.1,5.4,11.0,10.26,30.7,31.1,31.3,33.760000000000005,33.8,36.080000000000005,32.0,33.3,35.1,35.1,32.5,33.1,2023-02-25/19:00,"[0, 0, 0, 0]"
1009.8,1009.9,1012.1,1010.6,1010.3,1009.7,1010.1,1010.1,41.0,39.2,39.9,39.0,38.3,2.2,4.0,1.8,6.1,4.1,40.54,41.06,40.220000000000006,42.16,42.8,41.82,42.1,42.4,44.1,43.0,41.9,42.6,2023-02-23/11:00,"[0, 0, 0, 0]"
1018.7,1018.9,1020.2,1019.6,1019.3,1018.7,1019.7,1019.6,35.6,39.2,36.0,36.0,36.9,8.1,8.1,7.2,9.0,5.9,39.58,42.60000000000001,40.72,43.900000000000006,42.8,44.14,44.1,43.7,45.0,44.1,42.3,43.2,2023-02-22/17:00,"[1, 1, 1, 1]"
1020.5,1020.8,1021.3,1021.7,1021.2,1020.6,1021.6,1021.6,33.8,35.6,35.1,30.9,32.4,5.9,14.0,9.0,15.1,13.0,37.53999999999999,40.78,38.760000000000005,40.98,42.8,47.5,41.0,45.7,46.0,45.0,44.1,44.4,2023-02-22/16:00,"[1, 0, 1, 1]"
1019.8,1019.6,1021.9,1020.9,1020.5,1019.9,1020.8,1020.4,23.0,32.0,23.0,24.1,25.2,22.0,22.9,19.8,20.9,20.7,37.58,38.58,38.94,38.26,42.8,46.21999999999999,45.0,45.9,46.9,46.9,44.4,45.5,2023-02-22/14:00,"[0, 0, 0, 0]"
1003.1,1003.1,1005.4,1003.9,1003.5,1003.2,1004.2,1003.8,39.2,41.0,34.0,33.1,35.1,23.0,27.9,14.4,25.0,23.4,45.74,46.88,47.08,47.040000000000006,53.6,57.720000000000006,57.0,51.1,60.1,61.0,58.8,59.2,2023-02-21/21:00,"[0, 0, 0, 0]"
1002.5,1002.2,1004.4,1003.4,1002.7,1002.5,1003.1,1003.3,42.8,45.0,41.0,41.0,43.7,14.0,20.0,10.8,9.0,9.9,47.7,49.1,50.5,48.4,53.6,53.96,55.0,48.6,54.0,61.0,54.9,54.9,2023-02-21/19:00,"[0, 0, 0, 1]"
1002.9,1002.9,1004.8,1003.8,1003.2,1002.6,1003.7,1003.3,39.2,43.0,44.1,42.1,41.4,13.9,18.0,16.2,14.9,12.1,48.74000000000001,50.82,50.64,49.42,55.4,57.78000000000001,57.9,48.0,57.9,60.1,50.2,52.3,2023-02-21/17:00,"[1, 0, 0, 0]"
1004.6,1004.6,1006.2,1005.5,1004.9,1004.4,1005.0,1004.9,42.8,42.8,43.0,43.0,41.0,2.0,5.0,3.6,10.1,6.7,42.54,44.24,42.74,45.4,46.4,47.72,45.0,44.8,50.0,48.0,47.1,47.1,2023-02-21/14:00,"[0, 0, 1, 0]"
1003.1,1003.1,1005.2,1003.9,1003.4,1002.8,1003.6,1003.3,42.8,41.0,41.0,41.0,40.8,1.1,5.9,0.0,8.1,6.8,42.16,43.50000000000001,42.74,43.86,42.8,46.42,42.1,44.1,48.0,46.9,46.2,46.0,2023-02-21/10:00,"[0, 0, 0, 0]"
1002.4,1002.7,1004.5,1003.2,1002.7,1002.3,1003.3,1002.9,42.8,41.0,42.1,43.0,39.9,0.9,4.0,1.8,8.1,7.4,42.760000000000005,43.82000000000001,43.64,44.06,44.6,46.88000000000001,43.0,45.5,48.0,46.9,46.9,46.9,2023-02-21/09:00,"[1, 1, 1, 0]"
1002.7,1002.9,1005.0,1003.4,1002.8,1003.0,1002.9,1003.5,42.8,41.0,43.0,42.1,39.9,2.0,7.9,1.8,12.1,8.6,42.86,44.42,43.8,45.3,44.6,49.14,45.0,45.3,51.1,50.0,48.6,48.9,2023-02-21/08:00,"[1, 0, 1, 0]"
1001.3,1001.2,1003.3,1002.1,1001.5,1001.3,1001.7,1001.8,44.6,41.0,41.0,39.9,39.6,5.0,10.1,0.0,10.1,12.2,42.8,44.08,44.6,45.040000000000006,44.6,50.92,46.0,50.0,51.1,50.0,51.4,49.8,2023-02-21/07:00,"[1, 0, 0, 0]"
1004.8,1004.7,1007.1,1001.7,1005.0,1004.5,1005.4,1005.1,35.6,35.1,36.0,36.0,38.88,23.0,28.1,25.2,29.9,22.64,47.6,48.44,49.06,48.220000000000006,60.8,58.28,59.0,53.8,64.9,64.0,61.0,62.6,2023-02-20/20:00,"[0, 0, 0, 1]"
1004.0,1004.4,1007.3,1002.86,1004.1,1004.4,1004.4,1004.5,35.6,39.2,37.0,39.0,39.56,11.0,13.0,12.6,16.0,11.46,42.8,45.1,45.5,46.38,48.2,50.120000000000005,48.0,49.6,53.1,52.0,50.5,51.6,2023-02-17/19:00,"[0, 0, 0, 0]"
1011.6,1011.8,1013.4,1012.4,1011.9,1011.1,1012.4,1011.9,57.2,52.0,55.0,54.0,50.9,0.0,1.1,0.0,3.1,0.0,51.84,52.36,53.0,52.16,57.2,53.5,55.0,46.2,55.0,55.0,52.7,52.2,2023-02-17/04:00,"[1, 0, 1, 0]"
1012.0,1012.0,1014.9,1012.9,1012.4,1011.9,1012.4,1012.4,55.4,52.0,53.1,53.1,49.5,0.0,2.0,0.0,3.1,0.5,51.38,51.86,52.5,51.8,55.4,52.42,53.1,50.2,55.0,55.0,52.2,50.5,2023-02-17/03:00,"[0, 0, 0, 0]"
1012.1,1012.1,1014.2,1013.0,1012.4,1011.9,1012.6,1012.9,55.4,52.0,53.6,54.0,52.7,0.0,2.0,0.0,2.0,0.7,51.84,52.36,53.0,52.15999999999999,55.4,53.760000000000005,53.6,50.2,54.0,55.9,53.4,51.4,2023-02-17/01:00,"[1, 0, 1, 0]"
1013.1,1013.1,1014.9,1013.9,1013.4,1012.8,1013.6,1013.6,55.4,52.0,53.6,54.0,53.1,0.0,2.0,0.0,3.1,0.9,51.66,52.260000000000005,52.75999999999999,51.98,55.4,53.760000000000005,53.6,48.4,55.0,55.9,54.3,53.4,2023-02-17/00:00,"[1, 0, 0, 0]"
1013.0,1013.0,1015.4,1013.9,1013.3,1013.0,1013.1,1013.5,55.4,51.8,55.0,55.0,52.2,0.0,0.9,0.0,2.9,1.4,51.66,52.260000000000005,52.75999999999999,51.98,55.4,54.17999999999999,55.0,48.7,54.0,55.9,53.1,52.3,2023-02-16/23:00,"[0, 0, 1, 0]"
1012.7,1013.0,1014.6,1013.6,1013.1,1012.7,1013.2,1013.4,55.4,52.0,55.0,54.0,50.0,0.9,2.0,0.0,3.1,0.9,51.66,52.260000000000005,52.760000000000005,51.98,55.4,54.220000000000006,55.9,54.3,55.0,55.9,53.6,48.9,2023-02-16/22:00,"[0, 1, 0, 0]"
1013.9,1013.5,1015.9,1014.5,1014.2,1013.7,1014.1,1014.2,53.6,52.0,55.0,53.1,53.1,0.0,2.0,1.8,3.1,1.3,51.84000000000001,52.38000000000001,53.05999999999999,52.2,55.4,54.17999999999999,55.0,54.3,55.0,55.0,53.4,54.1,2023-02-16/20:00,"[1, 1, 1, 1]"
1015.2,1015.1,1016.8,1015.7,1015.4,1014.8,1015.9,1015.3,53.6,52.0,54.0,53.1,52.5,0.0,2.0,0.0,3.1,2.0,54.0,53.1,53.8,53.2,53.6,54.17999999999999,54.0,50.4,55.0,55.0,53.4,53.6,2023-02-16/19:00,"[1, 1, 1, 1]"
1014.7,1015.2,1016.5,1016.4,1015.1,1014.5,1015.7,1015.9,51.8,53.6,53.1,53.1,50.7,0.9,7.9,5.4,6.1,4.7,52.9,54.24,55.0,54.42,57.2,58.32000000000001,54.0,58.8,55.4,61.0,56.7,52.2,2023-02-16/18:00,"[1, 1, 1, 0]"
1015.0,1014.7,1016.7,1015.7,1015.3,1014.6,1015.5,1015.2,46.4,48.2,50.0,51.1,48.2,10.1,13.0,16.2,13.0,10.6,54.260000000000005,52.96,54.15999999999999,53.96,62.6,60.86,60.1,61.3,61.0,64.0,54.7,51.4,2023-02-16/17:00,"[0, 0, 0, 0]"
1013.3,1013.5,1015.0,1014.0,1013.3,1013.1,1014.3,1013.8,44.6,44.6,42.1,42.1,41.7,23.9,23.9,23.4,25.9,22.7,53.1,53.2,53.2,52.2,68.0,64.58,66.0,59.2,66.9,66.0,64.4,63.0,2023-02-15/19:00,"[0, 0, 0, 1]"
1018.9,1018.9,1020.0,1020.1,1019.4,1018.7,1019.2,1019.4,37.4,37.4,37.0,34.0,36.3,11.0,14.0,12.6,13.9,11.9,42.46,44.8,44.34,45.36,50.0,48.7,48.0,50.0,48.9,48.0,47.8,45.9,2023-02-15/13:00,"[0, 0, 0, 0]"
1018.7,1018.9,1020.3,1019.8,1019.2,1018.6,1019.5,1019.3,35.6,35.6,36.0,36.0,33.6,12.1,10.1,12.6,15.8,14.6,39.48,42.18,41.54,43.54,48.2,47.52,48.0,48.9,48.9,46.0,47.8,47.1,2023-02-15/12:00,"[0, 0, 0, 0]"
1008.6,1009.2,1011.6,1009.2,1009.2,1009.4,1009.9,1010.3,32.0,33.8,34.0,34.0,37.6,1.1,4.0,7.2,7.9,0.0,34.08,40.04,36.74,40.7,39.2,41.9,35.1,39.2,39.9,37.9,38.7,39.0,2023-02-12/23:00,"[1, 1, 1, 0]"
1009.4,1009.5,1012.0,1010.2,1010.0,1009.4,1009.7,1009.8,30.2,35.6,34.0,34.0,37.2,1.1,5.0,9.0,6.8,0.0,34.08,40.04,36.74,40.7,39.2,41.9,35.1,38.5,39.9,39.0,38.7,39.0,2023-02-12/22:00,"[1, 0, 1, 1]"
1010.7,1010.8,1012.7,1011.7,1011.3,1010.7,1011.8,1011.3,30.2,35.6,35.1,34.0,37.2,0.9,5.0,9.0,6.8,0.0,36.46,38.56,38.46,39.88,39.2,41.760000000000005,36.0,37.9,39.9,39.0,38.1,39.0,2023-02-12/21:00,"[1, 1, 1, 1]"
1013.0,1013.3,1014.1,1014.2,1013.6,1013.1,1013.8,1013.7,28.4,32.0,35.1,34.0,38.5,0.9,5.9,14.4,12.1,0.0,34.260000000000005,37.38,37.0,38.54,42.8,42.39999999999999,36.0,38.3,42.1,39.9,38.3,39.7,2023-02-12/20:00,"[1, 1, 1, 1]"
1013.1,1013.2,1015.4,1014.0,1013.7,1013.2,1013.7,1013.9,24.8,32.0,30.9,32.0,35.4,8.1,9.0,19.8,14.9,5.8,35.6,36.9,37.2,38.7,44.6,44.66,39.0,39.6,43.0,41.0,39.6,41.5,2023-02-12/19:00,"[0, 1, 1, 1]"
1015.1,1015.2,1016.9,1015.9,1015.6,1015.1,1015.4,1015.4,24.8,30.2,26.1,30.9,32.4,16.9,11.2,19.8,20.0,11.0,35.6,37.6,36.74,40.1,44.6,46.17999999999999,43.0,39.2,45.0,42.1,39.7,42.1,2023-02-12/18:00,"[0, 1, 0, 0]"
1018.1,1018.3,1019.7,1019.1,1018.7,1018.2,1018.6,1018.7,28.4,30.2,28.0,28.9,32.2,11.9,14.0,10.8,18.0,10.4,35.48,37.54,36.5,40.9,39.2,43.64,39.9,40.6,44.1,43.0,40.3,41.9,2023-02-12/16:00,"[0, 0, 0, 0]"
1018.8,1019.0,1020.9,1019.7,1019.4,1018.8,1019.6,1019.3,30.2,32.0,30.0,32.0,34.0,9.0,9.0,9.0,14.0,7.2,34.14,37.64,34.86,39.94,39.2,43.08,39.0,39.6,43.0,41.0,38.8,40.3,2023-02-12/15:00,"[0, 0, 0, 0]"
1022.8,1023.0,1025.3,1023.58,1023.1,1022.6,1023.4,1023.2,30.2,32.0,35.1,30.0,32.480000000000004,25.9,32.0,28.8,32.0,31.040000000000003,48.2,48.7,47.3,48.46,59.0,61.34,61.0,56.8,64.0,62.1,60.3,61.2,2023-02-08/19:00,"[0, 0, 0, 1]"
1015.6,1016.1,1018.7,1017.8,1016.1,1016.3,1016.9,1016.6,10.4,15.8,15.1,14.0,19.6,13.9,19.1,16.2,18.9,15.8,24.74,28.32,26.22,29.94,26.6,31.68,28.9,32.7,34.0,33.1,31.8,32.4,2023-02-03/13:00,"[0, 0, 0, 0]"
